site_id,transaction_id,user_id,vehicle_id,payment_status,vehicle_status,self_park,valet,entry_time,exit_time,price
472,799399,470861,469910,Payment Not Required,Picked Up,1,0,2020-10-01T07:04:09-05:00,2020-10-01T19:18:11-05:00,0
472,799400,770968,845811,Payment Not Required,Picked Up,1,0,2020-10-01T07:04:41-05:00,2020-10-01T16:08:06-05:00,0
472,799401,874482,851419,Payment Not Required,Picked Up,1,0,2020-10-01T07:07:12-05:00,2020-10-01T12:15:14-05:00,0
472,799403,853124,835250,Payment Not Required,Picked Up,1,0,2020-10-01T07:10:09-05:00,2020-10-01T18:09:16-05:00,0
472,799404,473261,472309,Payment Not Required,Picked Up,1,0,2020-10-01T07:10:35-05:00,2020-10-01T11:10:44-05:00,0
473,799405,769818,765031,Payment Foregone,Picked Up,1,0,2020-10-01T07:11:21-05:00,2020-10-01T11:55:52-05:00,10
472,799406,868297,846623,Payment Not Required,Picked Up,1,0,2020-10-01T07:15:32-05:00,2020-10-01T15:24:29-05:00,0
472,799407,470458,469507,Payment Not Required,Picked Up,1,0,2020-10-01T07:15:45-05:00,2020-10-01T13:34:54-05:00,0
472,799408,769866,765089,Payment Not Required,Picked Up,1,0,2020-10-01T07:17:08-05:00,2020-10-01T17:08:30-05:00,0
472,799409,564674,563258,Payment Not Required,Picked Up,1,0,2020-10-01T07:18:03-05:00,2020-10-01T18:46:21-05:00,0
473,799410,699495,696395,Payment Not Required,Picked Up,1,0,2020-10-01T07:18:06-05:00,2020-10-01T16:41:01-05:00,10
473,799411,875864,852403,Payment Not Required,Picked Up,1,0,2020-10-01T07:18:38-05:00,2020-10-01T17:01:55-05:00,10
472,799412,768683,763933,Payment Not Required,Picked Up,1,0,2020-10-01T07:19:27-05:00,2020-10-01T12:15:11-05:00,0
473,799413,873794,850923,Payment Not Required,Picked Up,1,0,2020-10-01T07:19:29-05:00,2020-10-01T17:02:05-05:00,10
472,799414,470698,469747,Payment Not Required,Picked Up,1,0,2020-10-01T07:19:33-05:00,2020-10-01T17:25:09-05:00,0
472,799415,787993,782253,Payment Not Required,Picked Up,1,0,2020-10-01T07:20:09-05:00,2020-10-01T11:45:18-05:00,0
472,799417,875495,852136,Payment Not Required,Picked Up,1,0,2020-10-01T07:20:16-05:00,2020-10-01T17:02:21-05:00,0
473,799418,770256,765460,Payment Not Required,Picked Up,1,0,2020-10-01T07:20:58-05:00,2020-10-01T17:02:21-05:00,0
472,799420,845369,829806,Payment Not Required,Picked Up,1,0,2020-10-01T07:24:14-05:00,2020-10-01T11:14:07-05:00,0
472,799421,858208,839084,Payment Not Required,Picked Up,1,0,2020-10-01T07:24:31-05:00,2020-10-01T18:41:00-05:00,0
472,799423,761488,802207,Payment Not Required,Picked Up,1,0,2020-10-01T07:24:56-05:00,2020-10-01T17:06:10-05:00,0
473,799424,524474,523256,Payment Foregone,Picked Up,1,0,2020-10-01T07:25:05-05:00,2020-10-01T20:53:20-05:00,30
472,799425,777124,771954,Payment Not Required,Picked Up,1,0,2020-10-01T07:25:31-05:00,2020-10-01T17:04:21-05:00,0
472,799426,835860,839072,Payment Not Required,Picked Up,1,0,2020-10-01T07:25:39-05:00,2020-10-01T17:05:52-05:00,0
485,799427,875456,852106,Payment Not Required,Picked Up,1,0,2020-10-01T07:24:28-05:00,2020-10-01T07:25:00-05:00,0
472,799428,787807,782186,Payment Not Required,Picked Up,1,0,2020-10-01T07:26:23-05:00,2020-10-01T10:46:43-05:00,0
472,799429,807428,799597,Payment Not Required,Picked Up,1,0,2020-10-01T07:27:30-05:00,2020-10-01T16:41:49-05:00,0
472,799430,768480,763740,Payment Not Required,Picked Up,1,0,2020-10-01T07:30:10-05:00,2020-10-01T15:07:00-05:00,0
485,799432,828614,817361,Payment Completed,Picked Up,1,0,2020-10-01T07:32:37-05:00,2020-10-01T07:33:00-05:00,10
473,799433,835505,822532,Payment Not Required,Picked Up,1,0,2020-10-01T07:34:39-05:00,2020-10-01T15:51:58-05:00,0
472,799434,769319,764539,Payment Not Required,Picked Up,1,0,2020-10-01T07:35:30-05:00,2020-10-01T17:06:15-05:00,0
472,799435,858205,845728,Payment Not Required,Picked Up,1,0,2020-10-01T07:36:55-05:00,2020-10-01T17:07:28-05:00,0
472,799436,875458,852107,Payment Foregone,Picked Up,1,0,2020-10-01T07:37:41-05:00,2020-10-09T07:43:29-05:00,243
473,799437,739175,735095,Payment Not Required,Picked Up,1,0,2020-10-01T07:37:45-05:00,2020-10-01T17:47:19-05:00,0
472,799438,875459,852108,Payment Foregone,Picked Up,1,0,2020-10-01T07:37:45-05:00,2020-10-09T07:43:23-05:00,243
472,799440,737744,733725,Payment Not Required,Picked Up,1,0,2020-10-01T07:38:20-05:00,2020-10-01T16:38:46-05:00,0
473,799441,696537,693441,Payment Completed,Picked Up,1,0,2020-10-01T07:38:30-05:00,2020-10-01T13:54:22-05:00,10
472,799442,789410,783586,Payment Not Required,Picked Up,1,0,2020-10-01T07:38:50-05:00,2020-10-01T17:00:32-05:00,0
472,799444,875461,852110,Payment Not Required,Picked Up,1,0,2020-10-01T07:39:47-05:00,2020-10-01T15:10:16-05:00,15
472,799445,771227,766371,Payment Not Required,Picked Up,1,0,2020-10-01T07:39:55-05:00,2020-10-01T17:11:16-05:00,0
472,799447,471825,470874,Payment Not Required,Picked Up,1,0,2020-10-01T07:40:09-05:00,2020-10-01T17:01:59-05:00,15
472,799450,742963,738730,Payment Not Required,Picked Up,1,0,2020-10-01T07:41:13-05:00,2020-10-01T17:10:09-05:00,0
472,799451,769411,764646,Payment Not Required,Picked Up,1,0,2020-10-01T07:42:52-05:00,2020-10-01T17:01:55-05:00,0
472,799452,764580,759886,Payment Not Required,Picked Up,1,0,2020-10-01T07:43:22-05:00,2020-10-01T16:33:05-05:00,0
474,799453,827565,816527,Payment Completed,Picked Up,1,0,2020-10-01T07:44:18-05:00,2020-10-01T10:30:29-05:00,25
472,799457,874728,851599,Payment Not Required,Picked Up,1,0,2020-10-01T07:45:26-05:00,2020-10-01T17:50:59-05:00,0
473,799458,708012,743832,Payment Not Required,Picked Up,1,0,2020-10-01T07:45:28-05:00,2020-10-01T17:38:37-05:00,0
472,799460,476940,475977,Payment Not Required,Picked Up,1,0,2020-10-01T07:46:05-05:00,2020-10-01T09:47:14-05:00,9
472,799461,468572,467623,Payment Not Required,Picked Up,1,0,2020-10-01T07:46:08-05:00,2020-10-01T16:18:23-05:00,15
473,799462,822129,812173,Payment Not Required,Picked Up,1,0,2020-10-01T07:46:28-05:00,2020-10-01T17:59:56-05:00,0
472,799463,761598,757033,Payment Not Required,Picked Up,1,0,2020-10-01T07:47:06-05:00,2020-10-01T15:33:19-05:00,0
472,799465,618995,616484,Payment Completed,Picked Up,1,0,2020-10-01T07:48:50-05:00,2020-10-01T14:42:41-05:00,15
472,799466,766370,761668,Payment Not Required,Picked Up,1,0,2020-10-01T07:49:38-05:00,2020-10-01T11:30:35-05:00,0
472,799467,767837,763829,Payment Not Required,Picked Up,1,0,2020-10-01T07:50:34-05:00,2020-10-01T12:08:22-05:00,0
472,799468,771094,827973,Payment Not Required,Picked Up,1,0,2020-10-01T07:51:48-05:00,2020-10-01T17:01:13-05:00,0
472,799469,769441,764668,Payment Not Required,Picked Up,1,0,2020-10-01T07:51:51-05:00,2020-10-01T17:36:25-05:00,0
472,799470,743729,739420,Payment Not Required,Picked Up,1,0,2020-10-01T07:52:23-05:00,2020-10-01T17:23:05-05:00,0
472,799471,775075,769987,Payment Not Required,Picked Up,1,0,2020-10-01T07:52:47-05:00,2020-10-01T18:24:58-05:00,0
474,799473,770979,791043,Payment Completed,Picked Up,1,0,2020-10-01T07:54:22-05:00,2020-10-01T11:24:43-05:00,25
472,799474,742150,750006,Payment Not Required,Picked Up,1,0,2020-10-01T07:54:29-05:00,2020-10-01T17:48:14-05:00,0
473,799475,843956,829210,Payment Not Required,Picked Up,1,0,2020-10-01T07:55:07-05:00,2020-10-01T17:37:57-05:00,0
472,799476,470922,469971,Payment Not Required,Picked Up,1,0,2020-10-01T07:55:38-05:00,2020-10-01T11:05:12-05:00,12
472,799477,775834,772842,Payment Not Required,Picked Up,1,0,2020-10-01T07:56:07-05:00,2020-10-01T17:20:35-05:00,0
472,799478,761548,757066,Payment Not Required,Picked Up,1,0,2020-10-01T07:56:23-05:00,2020-10-01T16:25:38-05:00,0
472,799479,701942,698842,Payment Foregone,Picked Up,1,0,2020-10-01T07:56:43-05:00,2020-10-09T07:43:22-05:00,240
472,799480,868425,846724,Payment Not Required,Picked Up,1,0,2020-10-01T07:56:58-05:00,2020-10-01T17:14:46-05:00,0
473,799481,761910,757370,Payment Not Required,Picked Up,1,0,2020-10-01T07:58:15-05:00,2020-10-01T11:55:39-05:00,0
472,799482,470899,469948,Payment Not Required,Picked Up,1,0,2020-10-01T07:58:54-05:00,2020-10-01T17:52:43-05:00,15
473,799483,741465,737291,Payment Not Required,Picked Up,1,0,2020-10-01T07:59:37-05:00,2020-10-01T16:40:31-05:00,0
472,799484,852989,835155,Payment Not Required,Picked Up,1,0,2020-10-01T08:00:32-05:00,2020-10-01T18:02:09-05:00,0
472,799486,474817,473865,Payment Not Required,Picked Up,1,0,2020-10-01T08:03:19-05:00,2020-10-01T18:34:13-05:00,15
472,799487,857029,838169,Payment Not Required,Picked Up,1,0,2020-10-01T08:03:28-05:00,2020-10-01T14:57:30-05:00,0
472,799488,807344,799513,Payment Not Required,Picked Up,1,0,2020-10-01T08:03:34-05:00,2020-10-01T16:32:47-05:00,15
474,799489,843520,470134,Payment Completed,Picked Up,1,0,2020-10-01T08:04:12-05:00,2020-10-01T17:31:09-05:00,25
472,799490,768331,763577,Payment Not Required,Picked Up,1,0,2020-10-01T08:04:48-05:00,2020-10-01T18:04:15-05:00,0
472,799491,769685,764896,Payment Not Required,Picked Up,1,0,2020-10-01T08:04:54-05:00,2020-10-01T16:30:31-05:00,0
472,799492,869192,847343,Payment Not Required,Picked Up,1,0,2020-10-01T08:04:57-05:00,2020-10-01T17:22:12-05:00,0
472,799493,768409,763715,Payment Not Required,Picked Up,1,0,2020-10-01T08:05:03-05:00,2020-10-01T12:27:22-05:00,0
472,799494,761382,772403,Payment Not Required,Picked Up,1,0,2020-10-01T08:05:21-05:00,2020-10-01T17:03:32-05:00,0
472,799495,761519,756965,Payment Not Required,Picked Up,1,0,2020-10-01T08:06:40-05:00,2020-10-01T16:45:24-05:00,0
472,799497,747342,742910,Payment Not Required,Picked Up,1,0,2020-10-01T08:07:13-05:00,2020-10-01T17:17:38-05:00,0
472,799499,769392,764645,Payment Not Required,Picked Up,1,0,2020-10-01T08:08:23-05:00,2020-10-01T16:46:26-05:00,0
473,799500,737852,733828,Payment Not Required,Picked Up,1,0,2020-10-01T08:08:28-05:00,2020-10-01T17:35:43-05:00,0
472,799501,770974,846649,Payment Not Required,Picked Up,1,0,2020-10-01T08:08:40-05:00,2020-10-01T17:52:39-05:00,0
472,799502,765553,760851,Payment Not Required,Picked Up,1,0,2020-10-01T08:09:15-05:00,2020-10-01T17:30:26-05:00,0
472,799503,798745,792315,Payment Not Required,Picked Up,1,0,2020-10-01T08:09:29-05:00,2020-10-01T17:07:20-05:00,0
472,799504,768316,763575,Payment Not Required,Picked Up,1,0,2020-10-01T08:09:46-05:00,2020-10-01T17:52:55-05:00,0
472,799506,867245,845869,Payment Not Required,Picked Up,1,0,2020-10-01T08:11:22-05:00,2020-10-01T16:02:05-05:00,0
472,799507,473623,472671,Payment Not Required,Picked Up,1,0,2020-10-01T08:11:27-05:00,2020-10-01T17:33:50-05:00,15
472,799508,876089,852530,Payment Not Required,Picked Up,1,0,2020-10-01T08:11:32-05:00,2020-10-01T18:47:03-05:00,15
473,799509,843970,828776,Payment Not Required,Picked Up,1,0,2020-10-01T08:11:57-05:00,2020-10-01T17:36:57-05:00,0
473,799510,844574,829227,Payment Not Required,Picked Up,1,0,2020-10-01T08:12:41-05:00,2020-10-01T17:38:18-05:00,0
472,799512,477491,476523,Payment Not Required,Picked Up,1,0,2020-10-01T08:13:32-05:00,2020-10-01T17:03:26-05:00,0
472,799513,791740,785770,Payment Not Required,Picked Up,1,0,2020-10-01T08:15:09-05:00,2020-10-01T17:28:37-05:00,0
472,799514,845235,829719,Payment Not Required,Picked Up,1,0,2020-10-01T08:15:15-05:00,2020-10-01T12:30:01-05:00,0
472,799515,807651,799794,Payment Not Required,Picked Up,1,0,2020-10-01T08:15:33-05:00,2020-10-01T17:12:46-05:00,0
472,799516,851214,833887,Payment Not Required,Picked Up,1,0,2020-10-01T08:15:53-05:00,2020-10-01T16:37:04-05:00,0
472,799517,707627,704523,Payment Not Required,Picked Up,1,0,2020-10-01T08:16:00-05:00,2020-10-01T10:12:31-05:00,6
474,799518,771353,766495,Payment Completed,Picked Up,1,0,2020-10-01T08:16:12-05:00,2020-10-01T10:14:01-05:00,20
472,799519,802311,795548,Payment Not Required,Picked Up,1,0,2020-10-01T08:16:34-05:00,2020-10-01T17:35:50-05:00,0
474,799520,875467,852115,Payment Completed,Picked Up,1,0,2020-10-01T08:16:42-05:00,2020-10-01T10:27:50-05:00,25
472,799521,873821,850950,Payment Not Required,Picked Up,1,0,2020-10-01T08:17:01-05:00,2020-10-01T11:26:03-05:00,12
472,799522,851418,850589,Payment Not Required,Picked Up,1,0,2020-10-01T08:17:06-05:00,2020-10-01T17:39:54-05:00,0
472,799523,775248,770329,Payment Not Required,Picked Up,1,0,2020-10-01T08:18:22-05:00,2020-10-01T17:20:21-05:00,0
472,799524,470592,469641,Payment Not Required,Picked Up,1,0,2020-10-01T08:18:46-05:00,2020-10-01T17:20:39-05:00,15
472,799525,851775,834283,Payment Not Required,Picked Up,1,0,2020-10-01T08:19:30-05:00,2020-10-01T16:14:36-05:00,0
473,799526,776499,771363,Payment Not Required,Picked Up,1,0,2020-10-01T08:19:46-05:00,2020-10-01T16:56:16-05:00,0
472,799527,867086,845763,Payment Not Required,Picked Up,1,0,2020-10-01T08:19:46-05:00,2020-10-01T17:42:27-05:00,0
472,799529,737756,808751,Payment Not Required,Picked Up,1,0,2020-10-01T08:20:05-05:00,2020-10-01T17:36:30-05:00,0
472,799530,770699,765881,Payment Not Required,Picked Up,1,0,2020-10-01T08:20:12-05:00,2020-10-01T17:55:03-05:00,0
473,799531,802022,807731,Payment Not Required,Picked Up,1,0,2020-10-01T08:20:27-05:00,2020-10-01T16:42:50-05:00,10
472,799532,762016,852259,Payment Not Required,Picked Up,1,0,2020-10-01T08:21:06-05:00,2020-10-01T17:30:41-05:00,0
472,799533,525772,524554,Payment Completed,Picked Up,1,0,2020-10-01T08:21:23-05:00,2020-10-01T12:09:01-05:00,12
472,799534,694290,691196,Payment Not Required,Picked Up,1,0,2020-10-01T08:21:42-05:00,2020-10-01T11:48:57-05:00,12
473,799535,718244,828725,Payment Not Required,Picked Up,1,0,2020-10-01T08:22:03-05:00,2020-10-01T22:46:28-05:00,0
472,799536,858259,839125,Payment Not Required,Picked Up,1,0,2020-10-01T08:22:07-05:00,2020-10-01T16:36:03-05:00,0
472,799537,771671,766805,Payment Not Required,Picked Up,1,0,2020-10-01T08:22:41-05:00,2020-10-01T12:20:59-05:00,0
472,799538,859270,844785,Payment Not Required,Picked Up,1,0,2020-10-01T08:22:47-05:00,2020-10-01T12:44:59-05:00,0
472,799539,766975,763716,Payment Not Required,Picked Up,1,0,2020-10-01T08:23:11-05:00,2020-10-01T17:37:43-05:00,0
472,799540,765418,828433,Payment Not Required,Picked Up,1,0,2020-10-01T08:23:25-05:00,2020-10-01T09:59:17-05:00,0
474,799542,869050,847222,Payment Not Required,Picked Up,1,0,2020-10-01T08:26:26-05:00,2020-10-01T09:49:36-05:00,15
472,799544,471551,470600,Payment Not Required,Picked Up,1,0,2020-10-01T08:26:38-05:00,2020-10-01T17:18:28-05:00,15
472,799545,768643,809912,Payment Not Required,Picked Up,1,0,2020-10-01T08:27:06-05:00,2020-10-01T18:18:17-05:00,0
472,799546,480423,479448,Payment Foregone,Picked Up,1,0,2020-10-01T08:27:26-05:00,2020-10-01T10:32:04-05:00,9
472,799547,808593,800647,Payment Not Required,Picked Up,1,0,2020-10-01T08:27:33-05:00,2020-10-01T12:12:27-05:00,12
472,799548,858441,839255,Payment Not Required,Picked Up,1,0,2020-10-01T08:28:10-05:00,2020-10-01T18:25:15-05:00,0
472,799549,828028,816918,Payment Not Required,Picked Up,1,0,2020-10-01T08:28:16-05:00,2020-10-01T18:13:10-05:00,0
472,799550,768369,763617,Payment Not Required,Picked Up,1,0,2020-10-01T08:28:20-05:00,2020-10-01T17:15:13-05:00,0
472,799551,857832,838803,Payment Not Required,Picked Up,1,0,2020-10-01T08:28:32-05:00,2020-10-01T18:35:57-05:00,0
473,799552,738117,713740,Payment Not Required,Picked Up,1,0,2020-10-01T08:28:42-05:00,2020-10-01T17:47:05-05:00,0
474,799553,875469,852116,Payment Completed,Picked Up,1,0,2020-10-01T08:28:56-05:00,2020-10-01T14:52:59-05:00,25
472,799554,797370,790993,Payment Not Required,Picked Up,1,0,2020-10-01T08:29:10-05:00,2020-10-01T17:06:43-05:00,15
472,799555,775133,770046,Payment Not Required,Picked Up,1,0,2020-10-01T08:30:04-05:00,2020-10-01T12:57:13-05:00,0
472,799556,845247,833793,Payment Not Required,Picked Up,1,0,2020-10-01T08:30:22-05:00,2020-10-01T15:32:43-05:00,0
472,799557,768247,763491,Payment Not Required,Picked Up,1,0,2020-10-01T08:31:03-05:00,2020-10-01T12:00:53-05:00,0
473,799558,775159,770071,Payment Not Required,Picked Up,1,0,2020-10-01T08:31:08-05:00,2020-10-01T17:41:57-05:00,0
474,799559,767925,772860,Payment Not Required,Picked Up,1,0,2020-10-01T08:31:09-05:00,2020-10-01T11:58:25-05:00,25
472,799560,875807,852357,Payment Not Required,Picked Up,1,0,2020-10-01T08:31:48-05:00,2020-10-01T15:40:24-05:00,0
472,799561,786462,797201,Payment Not Required,Picked Up,1,0,2020-10-01T08:32:25-05:00,2020-10-01T18:36:22-05:00,0
472,799562,794590,788374,Payment Not Required,Picked Up,1,0,2020-10-01T08:33:02-05:00,2020-10-01T17:06:05-05:00,15
472,799563,768414,763668,Payment Not Required,Picked Up,1,0,2020-10-01T08:33:36-05:00,2020-10-01T14:35:55-05:00,0
472,799564,767865,763128,Payment Not Required,Picked Up,1,0,2020-10-01T08:33:42-05:00,2020-10-01T13:00:59-05:00,0
472,799565,798836,792404,Payment Not Required,Picked Up,1,0,2020-10-01T08:33:45-05:00,2020-10-01T17:54:00-05:00,15
472,799567,750428,745909,Payment Not Required,Picked Up,1,0,2020-10-01T08:34:54-05:00,2020-10-01T18:39:09-05:00,15
472,799568,765570,760881,Payment Not Required,Picked Up,1,0,2020-10-01T08:35:05-05:00,2020-10-01T13:44:32-05:00,0
472,799569,768208,763457,Payment Not Required,Picked Up,1,0,2020-10-01T08:35:44-05:00,2020-10-01T17:05:44-05:00,0
472,799570,875471,852117,Payment Not Required,Picked Up,1,0,2020-10-01T08:36:04-05:00,2020-10-01T17:57:02-05:00,15
472,799571,789714,783881,Payment Not Required,Picked Up,1,0,2020-10-01T08:36:45-05:00,2020-10-01T18:33:27-05:00,0
474,799572,821793,811882,Payment Completed,Picked Up,1,0,2020-10-01T08:36:45-05:00,2020-10-01T09:06:22-05:00,5
472,799573,771703,766860,Payment Not Required,Picked Up,1,0,2020-10-01T08:36:50-05:00,2020-10-01T16:59:58-05:00,0
472,799574,472449,471497,Payment Not Required,Picked Up,1,0,2020-10-01T08:36:57-05:00,2020-10-01T17:51:16-05:00,15
472,799575,797518,791143,Payment Not Required,Picked Up,1,0,2020-10-01T08:37:18-05:00,2020-10-01T11:40:57-05:00,0
473,799576,741928,757060,Payment Not Required,Picked Up,1,0,2020-10-01T08:37:42-05:00,2020-10-01T17:40:46-05:00,0
472,799577,865885,844866,Payment Not Required,Picked Up,1,0,2020-10-01T08:39:00-05:00,2020-10-01T14:51:24-05:00,0
485,799578,875473,852118,Payment Completed,Picked Up,1,0,2020-10-01T08:38:35-05:00,2020-10-01T08:39:00-05:00,10
472,799579,551466,550138,Payment Not Required,Picked Up,1,0,2020-10-01T08:40:23-05:00,2020-10-01T17:07:05-05:00,0
472,799581,768285,763540,Payment Not Required,Picked Up,1,0,2020-10-01T08:41:10-05:00,2020-10-01T16:10:30-05:00,0
472,799582,768546,763792,Payment Not Required,Picked Up,1,0,2020-10-01T08:41:36-05:00,2020-10-01T13:53:00-05:00,0
472,799583,875474,852119,Payment Not Required,Picked Up,1,0,2020-10-01T08:41:46-05:00,2020-10-01T16:43:10-05:00,15
472,799584,769849,765066,Payment Not Required,Picked Up,1,0,2020-10-01T08:41:52-05:00,2020-10-01T12:27:33-05:00,0
472,799585,762029,847175,Payment Not Required,Picked Up,1,0,2020-10-01T08:42:37-05:00,2020-10-01T16:57:59-05:00,0
474,799586,875476,852120,Payment Completed,Picked Up,1,0,2020-10-01T08:44:02-05:00,2020-10-01T09:31:45-05:00,10
473,799587,836421,823227,Payment Not Required,Picked Up,1,0,2020-10-01T08:44:08-05:00,2020-10-01T18:02:28-05:00,0
472,799588,858260,839126,Payment Not Required,Picked Up,1,0,2020-10-01T08:45:36-05:00,2020-10-01T16:35:36-05:00,0
472,799589,860427,840686,Payment Not Required,Picked Up,1,0,2020-10-01T08:45:43-05:00,2020-10-01T16:24:18-05:00,0
472,799590,845228,829749,Payment Not Required,Picked Up,1,0,2020-10-01T08:45:57-05:00,2020-10-01T11:44:42-05:00,0
472,799591,827951,816851,Payment Not Required,Picked Up,1,0,2020-10-01T08:46:37-05:00,2020-10-01T14:38:28-05:00,15
472,799592,522643,521425,Payment Not Required,Picked Up,1,0,2020-10-01T08:46:58-05:00,2020-10-01T14:49:53-05:00,15
472,799593,875949,852452,Payment Not Required,Picked Up,1,0,2020-10-01T08:47:17-05:00,2020-10-01T17:53:34-05:00,15
472,799594,768656,846884,Payment Not Required,Picked Up,1,0,2020-10-01T08:47:25-05:00,2020-10-01T19:04:38-05:00,0
472,799595,469614,468663,Payment Not Required,Picked Up,1,0,2020-10-01T08:47:30-05:00,2020-10-01T12:41:56-05:00,12
472,799596,875642,852237,Payment Not Required,Picked Up,1,0,2020-10-01T08:48:26-05:00,2020-10-01T14:23:00-05:00,0
472,799598,769521,764748,Payment Not Required,Picked Up,1,0,2020-10-01T08:49:17-05:00,2020-10-01T16:44:32-05:00,0
472,799599,711543,708430,Payment Not Required,Picked Up,1,0,2020-10-01T08:50:03-05:00,2020-10-01T17:39:22-05:00,0
472,799600,776451,771349,Payment Not Required,Picked Up,1,0,2020-10-01T08:50:16-05:00,2020-10-01T17:58:34-05:00,0
472,799601,820269,810453,Payment Not Required,Picked Up,1,0,2020-10-01T08:50:21-05:00,2020-10-01T17:08:53-05:00,0
472,799602,766814,762097,Payment Not Required,Picked Up,1,0,2020-10-01T08:50:52-05:00,2020-10-01T17:11:11-05:00,0
472,799603,818201,808638,Payment Foregone,Picked Up,1,0,2020-10-01T08:53:04-05:00,2020-10-01T12:05:53-05:00,12
472,799604,776497,771362,Payment Not Required,Picked Up,1,0,2020-10-01T08:53:17-05:00,2020-10-01T17:03:12-05:00,0
474,799607,875479,852122,Payment Completed,Picked Up,1,0,2020-10-01T08:54:18-05:00,2020-10-01T16:43:50-05:00,25
472,799608,776479,771343,Payment Not Required,Picked Up,1,0,2020-10-01T08:54:44-05:00,2020-10-01T18:27:31-05:00,0
